Period Ending,Country/Region,CLDR Territory Code,Product,Reason,Court Orders,"Executive, Police, etc.",Items Requested To Be Removed
2018-06-30,United States,US,Web Search,Regulated Goods and Services,0,18,221
2018-06-30,United States,US,Web Search,Trademark,27,0,24903
2018-06-30,United States,US,YouTube,Bullying/Harassment,0,4,5
2018-06-30,United States,US,YouTube,Copyright,0,8,34
2018-06-30,United States,US,YouTube,Defamation,10,1,16
2018-06-30,United States,US,YouTube,National Security,0,2,5
2018-06-30,United States,US,YouTube,Obscenity/Nudity,0,1,1
2018-06-30,United States,US,YouTube,Privacy and Security,0,13,49
2018-06-30,United States,US,YouTube,Reason Unspecified,0,2,2
2018-06-30,United States,US,YouTube,Trademark,4,1,19
2018-06-30,United States,US,YouTube,Violence,0,1,1
2018-06-30,Uruguay,UY,YouTube,Bullying/Harassment,0,1,1
2018-06-30,Uzbekistan,UZ,YouTube,Copyright,0,4,24
2018-06-30,Venezuela,VE,Blogger,Defamation,0,1,1
2018-06-30,Venezuela,VE,Web Search,Defamation,0,1,2
2018-06-30,Vietnam,VN,Blogger,Government Criticism,0,3,4
2018-06-30,Vietnam,VN,YouTube,Business Complaints,0,1,4
2018-06-30,Vietnam,VN,YouTube,Copyright,0,2,2
2018-06-30,Vietnam,VN,YouTube,Defamation,0,2,5
2018-06-30,Vietnam,VN,YouTube,Electoral Law,0,1,4
2018-06-30,Vietnam,VN,YouTube,Government Criticism,0,36,598
2018-06-30,Vietnam,VN,YouTube,National Security,0,2,9
2018-06-30,Vietnam,VN,YouTube,Reason Unspecified,0,2,9
2018-12-31,Albania,AL,YouTube,Copyright,0,5,21
2018-12-31,Argentina,AR,Blogger,Adult Content,5,0,10
2018-12-31,Argentina,AR,Blogger,Defamation,1,0,1
2018-12-31,Argentina,AR,Blogger,Obscenity/Nudity,1,0,1
2018-12-31,Argentina,AR,Google Play Apps,Impersonation,0,1,1
2018-12-31,Argentina,AR,Web Search,Adult Content,27,0,548
2018-12-31,Argentina,AR,Web Search,Defamation,7,2,31
2018-12-31,Argentina,AR,Web Search,Obscenity/Nudity,4,0,26
2018-12-31,Argentina,AR,Web Search,Privacy and Security,3,0,21
2018-12-31,Argentina,AR,YouTube,Defamation,2,1,4
2018-12-31,Australia,AU,Blogger,Defamation,2,1,5
2018-12-31,Australia,AU,Google Docs,Obscenity/Nudity,0,1,1
2018-12-31,Australia,AU,Google Hangouts,Bullying/Harassment,0,1,1
2018-12-31,Australia,AU,Google Images,Obscenity/Nudity,0,1,1
2018-12-31,Australia,AU,Google Images,Privacy and Security,0,1,2
2018-12-31,Australia,AU,Google Maps,National Security,0,1,5
2018-12-31,Australia,AU,Google Places,Bullying/Harassment,1,0,3
2018-12-31,Australia,AU,Google Places,Defamation,1,0,1
2018-12-31,Australia,AU,Web Search,Bullying/Harassment,1,2,76
2018-12-31,Australia,AU,Web Search,Defamation,2,0,21
2018-12-31,Australia,AU,Web Search,Obscenity/Nudity,0,1,1
2018-12-31,Australia,AU,Web Search,Privacy and Security,2,4,58
2018-12-31,Australia,AU,YouTube,Defamation,0,2,6
2018-12-31,Austria,AT,Google Maps,Defamation,0,1,1
2018-12-31,Austria,AT,Web Search,Defamation,1,0,1
2018-12-31,Austria,AT,Web Search,Privacy and Security,6,0,16
2018-12-31,Azerbaijan,AZ,Web Search,Defamation,2,0,10
2018-12-31,Azerbaijan,AZ,YouTube,Defamation,1,0,1
2018-12-31,Bangladesh,BD,YouTube,Copyright,0,2,6
2018-12-31,Bangladesh,BD,YouTube,Defamation,0,5,7
2018-12-31,Bangladesh,BD,YouTube,Electoral Law,0,1,4
2018-12-31,Bangladesh,BD,YouTube,Reason Unspecified,0,1,1
2018-12-31,Belarus,BY,YouTube,Copyright,0,6,10
2018-12-31,Belarus,BY,YouTube,Defamation,1,0,1
2018-12-31,Belarus,BY,YouTube,Privacy and Security,1,0,2
2018-12-31,Belgium,BE,Gmail,Adult Content,0,1,1
2018-12-31,Belgium,BE,Google Places,Defamation,0,1,1
2018-12-31,Belgium,BE,Web Search,Fraud,0,1,1
2018-12-31,Belgium,BE,Web Search,Privacy and Security,0,2,15
2018-12-31,Belgium,BE,YouTube,Defamation,0,1,1
2018-12-31,Belgium,BE,YouTube,Privacy and Security,0,1,1
2018-12-31,Brazil,BR,Blogger,Adult Content,2,0,4
2018-12-31,Brazil,BR,Blogger,Copyright,2,0,429
2018-12-31,Brazil,BR,Blogger,Defamation,40,0,91
2018-12-31,Brazil,BR,Blogger,Electoral Law,6,0,7
2018-12-31,Brazil,BR,Blogger,Fraud,1,0,8
2018-12-31,Brazil,BR,Blogger,Impersonation,1,0,1
2018-12-31,Brazil,BR,Blogger,Obscenity/Nudity,1,0,9
2018-12-31,Brazil,BR,Blogger,Other,0,1,1
2018-12-31,Brazil,BR,Blogger,Privacy and Security,20,0,151
2018-12-31,Brazil,BR,Blogger,Reason Unspecified,1,0,1
2018-12-31,Brazil,BR,Blogger,Suicide Promotion,1,0,2
2018-12-31,Brazil,BR,Gmail,Impersonation,3,0,3
2018-12-31,Brazil,BR,Gmail,Privacy and Security,2,0,3
2018-12-31,Brazil,BR,Google AdWords,Electoral Law,1,0,1
2018-12-31,Brazil,BR,Google AdWords,Trademark,8,0,10
2018-12-31,Brazil,BR,Google Apps,Defamation,1,0,2
2018-12-31,Brazil,BR,Google Docs,Defamation,2,0,2
2018-12-31,Brazil,BR,Google Docs,Electoral Law,2,0,2
2018-12-31,Brazil,BR,Google Groups,Defamation,1,0,1
2018-12-31,Brazil,BR,Google Images,Defamation,4,0,54
2018-12-31,Brazil,BR,Google Images,Suicide Promotion,1,0,2
2018-12-31,Brazil,BR,Google Photos,Defamation,1,0,2
2018-12-31,Brazil,BR,Google Places,Defamation,9,0,10
2018-12-31,Brazil,BR,Google Places,Impersonation,1,0,1
2018-12-31,Brazil,BR,Google Places,Privacy and Security,4,0,4
2018-12-31,Brazil,BR,Google+,Adult Content,1,0,1
2018-12-31,Brazil,BR,Google+,Copyright,1,0,1
2018-12-31,Brazil,BR,Google+,Defamation,3,0,13
2018-12-31,Brazil,BR,Google+,Electoral Law,1,0,2
2018-12-31,Brazil,BR,Google+,Impersonation,1,0,1
2018-12-31,Brazil,BR,Google+,Other,0,1,1
2018-12-31,Brazil,BR,Google+,Privacy and Security,1,0,2
2018-12-31,Brazil,BR,Other,Other,1,0,1
2018-12-31,Brazil,BR,Web Search,Adult Content,4,0,42
2018-12-31,Brazil,BR,Web Search,Copyright,4,0,82
2018-12-31,Brazil,BR,Web Search,Defamation,55,0,342
2018-12-31,Brazil,BR,Web Search,Electoral Law,10,0,15
2018-12-31,Brazil,BR,Web Search,Government Criticism,4,0,17
2018-12-31,Brazil,BR,Web Search,Impersonation,2,0,2
2018-12-31,Brazil,BR,Web Search,Obscenity/Nudity,1,0,22
2018-12-31,Brazil,BR,Web Search,Privacy and Security,74,1,1328
2018-12-31,Brazil,BR,Web Search,Suicide Promotion,6,2,39
2018-12-31,Brazil,BR,Web Search,Trademark,3,0,7
2018-12-31,Brazil,BR,YouTube,Adult Content,2,0,17
2018-12-31,Brazil,BR,YouTube,Bullying/Harassment,2,4,22
2018-12-31,Brazil,BR,YouTube,Copyright,0,3,3
2018-12-31,Brazil,BR,YouTube,Defamation,97,1,483
2018-12-31,Brazil,BR,YouTube,Electoral Law,68,0,231
2018-12-31,Brazil,BR,YouTube,Fraud,2,0,5
2018-12-31,Brazil,BR,YouTube,Hate Speech,0,1,1
2018-12-31,Brazil,BR,YouTube,Impersonation,0,1,2
2018-12-31,Brazil,BR,YouTube,Obscenity/Nudity,1,0,1
2018-12-31,Brazil,BR,YouTube,Other,1,0,8
2018-12-31,Brazil,BR,YouTube,Privacy and Security,18,2,85
2018-12-31,Brazil,BR,YouTube,Reason Unspecified,1,0,1
2018-12-31,Brazil,BR,YouTube,Trademark,2,1,60
2018-12-31,Canada,CA,Blogger,Defamation,13,0,30
2018-12-31,Canada,CA,Blogger,Privacy and Security,0,1,1
2018-12-31,Canada,CA,Gmail,Defamation,1,0,2
2018-12-31,Canada,CA,Gmail,Reason Unspecified,1,0,1
2018-12-31,Canada,CA,Google Groups,Privacy and Security,1,0,2
2018-12-31,Canada,CA,Google Sites,Trademark,1,0,1
2018-12-31,Canada,CA,Google Voice,Fraud,0,49,49
2018-12-31,Canada,CA,Web Search,Bullying/Harassment,2,0,19
2018-12-31,Canada,CA,Web Search,Defamation,13,0,35
2018-12-31,Canada,CA,Web Search,Privacy and Security,0,2,5
2018-12-31,Chile,CL,Blogger,Defamation,0,1,1
2018-12-31,China,CN,YouTube,Government Criticism,0,5,6
2018-12-31,China,CN,YouTube,Hate Speech,0,7,26
2018-12-31,China,CN,YouTube,Violence,1,194,3699
2018-12-31,Colombia,CO,Blogger,Defamation,5,0,5
2018-12-31,Colombia,CO,Blogger,Fraud,0,1,2
2018-12-31,Colombia,CO,Web Search,Fraud,0,1,5
2018-12-31,Colombia,CO,Web Search,Other,0,1,1
2018-12-31,Colombia,CO,Web Search,Reason Unspecified,1,0,1
2018-12-31,Colombia,CO,YouTube,Defamation,1,1,2
2018-12-31,Colombia,CO,YouTube,Trademark,1,0,18
2018-12-31,Croatia,HR,Web Search,Privacy and Security,0,3,10
2018-12-31,Czechia,CZ,Web Search,Privacy and Security,0,1,9
2018-12-31,Denmark,DK,Web Search,Privacy and Security,0,14,68
2018-12-31,Denmark,DK,YouTube,Bullying/Harassment,0,1,1
2018-12-31,Dominican Republic,DO,YouTube,Defamation,0,2,8
2018-12-31,Ecuador,EC,Google Maps,National Security,0,1,4
2018-12-31,Estonia,EE,Web Search,Drug Abuse,0,1,1
2018-12-31,Estonia,EE,YouTube,Defamation,2,0,2
2018-12-31,Estonia,EE,YouTube,National Security,0,2,2
2018-12-31,European Union,EU,YouTube,National Security,0,2,2
2018-12-31,Finland,FI,Blogger,Defamation,1,0,1
2018-12-31,Finland,FI,Web Search,Privacy and Security,0,3,11
2018-12-31,Finland,FI,YouTube,Privacy and Security,0,1,2
2018-12-31,France,FR,Blogger,Bullying/Harassment,0,1,1
2018-12-31,France,FR,Blogger,National Security,0,7,9
2018-12-31,France,FR,Gmail,Fraud,0,2,2
2018-12-31,France,FR,Google Docs,National Security,0,211,625
2018-12-31,France,FR,Google Docs,Obscenity/Nudity,0,1,2
2018-12-31,France,FR,Google Images,Defamation,1,0,18
2018-12-31,France,FR,Google Images,Obscenity/Nudity,2,9,55
2018-12-31,France,FR,Google Photos,National Security,0,147,343
2018-12-31,France,FR,Google Places,Defamation,3,0,6
2018-12-31,France,FR,Google+,Impersonation,0,1,4
2018-12-31,France,FR,Google+,National Security,0,3,111
2018-12-31,France,FR,Web Search,Copyright,33,0,237
2018-12-31,France,FR,Web Search,Defamation,5,1,24
2018-12-31,France,FR,Web Search,National Security,0,31,3493
2018-12-31,France,FR,Web Search,Obscenity/Nudity,0,18,816
2018-12-31,France,FR,Web Search,Privacy and Security,2,51,98
2018-12-31,France,FR,Web Search,Regulated Goods and Services,103,14,212
2018-12-31,France,FR,YouTube,Bullying/Harassment,0,1,11
2018-12-31,France,FR,YouTube,Defamation,1,0,3
2018-12-31,France,FR,YouTube,Government Criticism,0,2,2
2018-12-31,France,FR,YouTube,Hate Speech,0,12,28
2018-12-31,France,FR,YouTube,National Security,0,21,50
2018-12-31,France,FR,YouTube,Privacy and Security,0,3,48
2018-12-31,France,FR,YouTube,Suicide Promotion,0,2,2
2018-12-31,Gabon,GA,YouTube,Other,0,1,18
2018-12-31,Germany,DE,Blogger,Defamation,6,0,6
2018-12-31,Germany,DE,Blogger,Trademark,1,0,1
2018-12-31,Germany,DE,Google AdWords,Fraud,0,1,1
2018-12-31,Germany,DE,Google Images,Adult Content,0,5,23
2018-12-31,Germany,DE,Google Images,Defamation,6,0,11
2018-12-31,Germany,DE,Google Images,Hate Speech,0,1,1
2018-12-31,Germany,DE,Google Images,Privacy and Security,4,0,15
2018-12-31,Germany,DE,Google Images,Regulated Goods and Services,1,0,1
2018-12-31,Germany,DE,Google Maps,Privacy and Security,0,1,1
2018-12-31,Germany,DE,Google Places,Defamation,26,7,48
2018-12-31,Germany,DE,Google Places,Other,0,1,2
2018-12-31,Germany,DE,Google Places,Privacy and Security,0,3,3
2018-12-31,Germany,DE,Google+,Defamation,2,1,5
2018-12-31,Germany,DE,Google+,Hate Speech,0,1,5
2018-12-31,Germany,DE,Google+,Trademark,1,0,1
2018-12-31,Germany,DE,Web Search,Adult Content,0,5,103
2018-12-31,Germany,DE,Web Search,Business Complaints,1,0,2
2018-12-31,Germany,DE,Web Search,Copyright,1,0,1
2018-12-31,Germany,DE,Web Search,Defamation,98,4,496
2018-12-31,Germany,DE,Web Search,Fraud,0,1,1
2018-12-31,Germany,DE,Web Search,Hate Speech,0,1,1
2018-12-31,Germany,DE,Web Search,Privacy and Security,12,41,320
2018-12-31,Germany,DE,Web Search,Regulated Goods and Services,1,0,6
2018-12-31,Germany,DE,Web Search,Trademark,4,0,10
2018-12-31,Germany,DE,YouTube,Copyright,0,10,10
2018-12-31,Germany,DE,YouTube,National Security,0,2,2
2018-12-31,Germany,DE,YouTube,Privacy and Security,0,5,13
2018-12-31,Greece,GR,Blogger,Defamation,1,0,6
2018-12-31,Greece,GR,Knowledge Graph,Defamation,0,1,5
2018-12-31,Greece,GR,Web Search,Defamation,1,0,3
2018-12-31,Hong Kong,HK,Gmail,Fraud,0,1,1
2018-12-31,Hong Kong,HK,YouTube,Copyright,0,2,2
2018-12-31,Hong Kong,HK,YouTube,Defamation,0,2,4
2018-12-31,Hong Kong,HK,YouTube,Government Criticism,0,2,3
2018-12-31,Hungary,HU,Web Search,Defamation,0,1,1
2018-12-31,Hungary,HU,Web Search,Privacy and Security,0,2,10
2018-12-31,India,IN,AdSense,Copyright,0,8,79
2018-12-31,India,IN,Blogger,Bullying/Harassment,0,7,16
2018-12-31,India,IN,Blogger,Defamation,3,5,12
2018-12-31,India,IN,Blogger,Fraud,0,3,3
2018-12-31,India,IN,Blogger,Government Criticism,0,3,8
2018-12-31,India,IN,Blogger,Hate Speech,0,2,2
2018-12-31,India,IN,Blogger,Obscenity/Nudity,0,2,3
2018-12-31,India,IN,Blogger,Reason Unspecified,0,1,1
2018-12-31,India,IN,Blogger,Religious Offense,0,24,40
2018-12-31,India,IN,Gmail,Bullying/Harassment,1,7,12
2018-12-31,India,IN,Gmail,Defamation,0,3,3
2018-12-31,India,IN,Gmail,Fraud,0,87,101
2018-12-31,India,IN,Gmail,Impersonation,0,1,4
2018-12-31,India,IN,Gmail,Obscenity/Nudity,0,2,2
2018-12-31,India,IN,Gmail,Privacy and Security,0,1,1
2018-12-31,India,IN,Gmail,Reason Unspecified,1,6,8
2018-12-31,India,IN,Gmail,Trademark,1,0,1
2018-12-31,India,IN,Google AdWords,Trademark,1,0,1
2018-12-31,India,IN,Google Docs,Copyright,0,2,2
2018-12-31,India,IN,Google Images,Bullying/Harassment,0,1,1
2018-12-31,India,IN,Google Images,Defamation,1,13,87
2018-12-31,India,IN,Google Images,Government Criticism,0,7,58
2018-12-31,India,IN,Google Images,Obscenity/Nudity,0,2,6
2018-12-31,India,IN,Google Images,Religious Offense,0,181,1529
2018-12-31,India,IN,Google Maps,Fraud,0,1,1
2018-12-31,India,IN,Google Maps,Reason Unspecified,0,7,12
2018-12-31,India,IN,Google Photos,Religious Offense,0,4,4
2018-12-31,India,IN,Google Places,Defamation,0,5,5
2018-12-31,India,IN,Google Places,Fraud,0,2,2
2018-12-31,India,IN,Google Places,Privacy and Security,0,1,1
2018-12-31,India,IN,Google Places,Reason Unspecified,0,2,2
2018-12-31,India,IN,Google Play Apps,Copyright,0,2,2
2018-12-31,India,IN,Google Play Apps,Fraud,0,16,108
2018-12-31,India,IN,Google Play Apps,Reason Unspecified,0,2,6
2018-12-31,India,IN,Google Play Apps,Suicide Promotion,0,3,23
2018-12-31,India,IN,Google+,Defamation,4,1,14
2018-12-31,India,IN,Google+,Government Criticism,0,1,1
2018-12-31,India,IN,Google+,Impersonation,0,1,1
2018-12-31,India,IN,Google+,Obscenity/Nudity,0,1,1
2018-12-31,India,IN,Google+,Privacy and Security,0,1,3
2018-12-31,India,IN,Google+,Religious Offense,0,8,8
2018-12-31,India,IN,Knowledge Graph,Fraud,0,1,1
2018-12-31,India,IN,Other,Defamation,0,2,16
2018-12-31,India,IN,Other,Fraud,0,3,3
2018-12-31,India,IN,Web Search,Adult Content,0,2,15
2018-12-31,India,IN,Web Search,Bullying/Harassment,0,4,7
2018-12-31,India,IN,Web Search,Business Complaints,0,1,56
2018-12-31,India,IN,Web Search,Copyright,0,1,1
2018-12-31,India,IN,Web Search,Defamation,2,21,100
2018-12-31,India,IN,Web Search,Government Criticism,2,7,83
2018-12-31,India,IN,Web Search,Impersonation,0,1,1
2018-12-31,India,IN,Web Search,Obscenity/Nudity,0,21,51
2018-12-31,India,IN,Web Search,Privacy and Security,0,9,33
2018-12-31,India,IN,Web Search,Regulated Goods and Services,0,1,1
2018-12-31,India,IN,Web Search,Religious Offense,0,114,819
2018-12-31,India,IN,Web Search,Trademark,1,0,1
2018-12-31,India,IN,Web Search: Autocomplete,Defamation,0,1,3
2018-12-31,India,IN,Web Search: Autocomplete,Obscenity/Nudity,0,1,1
2018-12-31,India,IN,YouTube,Adult Content,0,3,11
2018-12-31,India,IN,YouTube,Bullying/Harassment,0,3,6
2018-12-31,India,IN,YouTube,Business Complaints,0,1,5
2018-12-31,India,IN,YouTube,Copyright,0,49,155
2018-12-31,India,IN,YouTube,Defamation,47,204,1189
2018-12-31,India,IN,YouTube,Drug Abuse,0,1,18
2018-12-31,India,IN,YouTube,Electoral Law,0,3,3
2018-12-31,India,IN,YouTube,Fraud,1,0,1
2018-12-31,India,IN,YouTube,Government Criticism,0,3,4
2018-12-31,India,IN,YouTube,Hate Speech,0,6,6
2018-12-31,India,IN,YouTube,Impersonation,0,2,2
2018-12-31,India,IN,YouTube,National Security,0,10,207
2018-12-31,India,IN,YouTube,Obscenity/Nudity,0,36,160
2018-12-31,India,IN,YouTube,Other,0,2,16
2018-12-31,India,IN,YouTube,Privacy and Security,1,106,310
2018-12-31,India,IN,YouTube,Reason Unspecified,0,87,258
2018-12-31,India,IN,YouTube,Religious Offense,0,73,145
2018-12-31,India,IN,YouTube,Trademark,0,1,21
2018-12-31,India,IN,YouTube,Violence,0,12,39
2018-12-31,Indonesia,ID,Blogger,Defamation,0,2,5
2018-12-31,Indonesia,ID,Blogger,Impersonation,0,1,1
2018-12-31,Indonesia,ID,Blogger,Privacy and Security,0,1,2
2018-12-31,Indonesia,ID,Google Docs,Adult Content,0,1,1
2018-12-31,Indonesia,ID,Google Docs,Privacy and Security,0,1,4
2018-12-31,Indonesia,ID,Google Images,Defamation,0,1,1
2018-12-31,Indonesia,ID,Google Play Apps,Regulated Goods and Services,0,2,301
2018-12-31,Indonesia,ID,Google+,Defamation,0,1,2
2018-12-31,Indonesia,ID,Web Search,Defamation,1,3,22
2018-12-31,Indonesia,ID,Web Search,Privacy and Security,0,3,94
2018-12-31,Indonesia,ID,Web Search: Autocomplete,Defamation,0,1,1
2018-12-31,Indonesia,ID,YouTube,Defamation,0,5,17
2018-12-31,Indonesia,ID,YouTube,Geographical Dispute,0,1,3
2018-12-31,Indonesia,ID,YouTube,Hate Speech,0,1,11
2018-12-31,Indonesia,ID,YouTube,National Security,0,3,5
2018-12-31,Indonesia,ID,YouTube,Privacy and Security,0,7,17
2018-12-31,Indonesia,ID,YouTube,Religious Offense,0,6,25
2018-12-31,Indonesia,ID,YouTube,Suicide Promotion,0,1,1
2018-12-31,Indonesia,ID,YouTube,Violence,0,4,129
2018-12-31,Ireland,IE,Web Search,Defamation,4,0,13
2018-12-31,Ireland,IE,Web Search,Privacy and Security,0,6,13
2018-12-31,Israel,IL,Blogger,Defamation,9,0,20
2018-12-31,Israel,IL,Google Docs,Defamation,0,1,2
2018-12-31,Israel,IL,Google Groups,Defamation,0,2,3
2018-12-31,Israel,IL,Google Images,Defamation,21,1,286
2018-12-31,Israel,IL,Google Images,Privacy and Security,1,0,12
2018-12-31,Israel,IL,Google+,Defamation,6,0,10
2018-12-31,Israel,IL,Web Search,Bullying/Harassment,1,0,1
2018-12-31,Israel,IL,Web Search,Copyright,6,0,33
2018-12-31,Israel,IL,Web Search,Defamation,81,10,1054
2018-12-31,Israel,IL,Web Search,Fraud,2,0,2
2018-12-31,Israel,IL,Web Search,Obscenity/Nudity,1,0,1
2018-12-31,Israel,IL,Web Search,Privacy and Security,33,1,86
2018-12-31,Israel,IL,YouTube,Defamation,0,2,7
2018-12-31,Israel,IL,YouTube,Privacy and Security,0,21,71
2018-12-31,Italy,IT,Blogger,Defamation,16,0,108
2018-12-31,Italy,IT,Blogger,Reason Unspecified,1,0,1
2018-12-31,Italy,IT,Blogger,Trademark,1,0,16
2018-12-31,Italy,IT,Google Groups,Defamation,11,0,80
2018-12-31,Italy,IT,Google Maps,Trademark,2,0,36
2018-12-31,Italy,IT,Google Places,Reason Unspecified,1,0,1
2018-12-31,Italy,IT,Google Places,Trademark,1,0,1
2018-12-31,Italy,IT,Google+,Defamation,4,0,5
2018-12-31,Italy,IT,Web Search,Copyright,1,0,1
2018-12-31,Italy,IT,Web Search,Defamation,23,2,216
2018-12-31,Italy,IT,Web Search,Fraud,1,27,28
2018-12-31,Italy,IT,Web Search,Privacy and Security,0,68,901
2018-12-31,Italy,IT,Web Search,Reason Unspecified,1,0,3
2018-12-31,Italy,IT,Web Search,Trademark,3,0,18
2018-12-31,Italy,IT,YouTube,Defamation,3,4,24
2018-12-31,Italy,IT,YouTube,Electoral Law,0,6,6
2018-12-31,Italy,IT,YouTube,Hate Speech,0,46,50
2018-12-31,Italy,IT,YouTube,Other,0,1,1
2018-12-31,Italy,IT,YouTube,Privacy and Security,0,4,8
2018-12-31,Italy,IT,YouTube,Reason Unspecified,0,1,3
2018-12-31,Italy,IT,YouTube,Suicide Promotion,2,0,15
2018-12-31,Japan,JP,Blogger,Defamation,1,0,1
2018-12-31,Japan,JP,Google Images,Defamation,0,1,3
2018-12-31,Japan,JP,Google Images,Privacy and Security,1,0,2
2018-12-31,Japan,JP,Google Places,Defamation,7,0,19
2018-12-31,Japan,JP,Web Search,Defamation,16,0,162
2018-12-31,Japan,JP,Web Search,Privacy and Security,2,0,76
2018-12-31,Japan,JP,YouTube,Copyright,0,1,1
2018-12-31,Kazakhstan,KZ,Blogger,National Security,0,1,1
2018-12-31,Kazakhstan,KZ,Google Docs,National Security,0,1,3
2018-12-31,Kazakhstan,KZ,Google Sites,Drug Abuse,0,3,9
2018-12-31,Kazakhstan,KZ,Google+,Drug Abuse,0,2,4
2018-12-31,Kazakhstan,KZ,Web Search,National Security,0,1,1
2018-12-31,Kazakhstan,KZ,YouTube,Defamation,0,2,3
2018-12-31,Kazakhstan,KZ,YouTube,Government Criticism,0,5,107
2018-12-31,Kazakhstan,KZ,YouTube,Hate Speech,0,1,1
2018-12-31,Kazakhstan,KZ,YouTube,National Security,0,23,4713
2018-12-31,Kazakhstan,KZ,YouTube,Privacy and Security,0,1,6
2018-12-31,Kenya,KE,Google AdWords,Trademark,1,0,2
2018-12-31,Kenya,KE,YouTube,Defamation,0,3,12
2018-12-31,Lebanon,LB,Web Search,Defamation,6,0,59
2018-12-31,Lebanon,LB,YouTube,Defamation,1,0,4
2018-12-31,Liechtenstein,LI,Google+,Bullying/Harassment,3,0,3
2018-12-31,Malaysia,MY,Blogger,Impersonation,0,2,2
2018-12-31,Malaysia,MY,Blogger,Privacy and Security,0,1,1
2018-12-31,Malaysia,MY,Gmail,Fraud,0,1,1
2018-12-31,Malaysia,MY,Google Docs,Obscenity/Nudity,0,1,1
2018-12-31,Malaysia,MY,Google Places,Impersonation,0,1,1
2018-12-31,Malaysia,MY,YouTube,Hate Speech,0,1,2
2018-12-31,Mauritius,MU,YouTube,Defamation,0,1,1
2018-12-31,Mexico,MX,Blogger,Defamation,1,0,1
2018-12-31,Mexico,MX,Web Search,Defamation,1,1,9
2018-12-31,Mexico,MX,Web Search,Other,0,1,1
2018-12-31,Mexico,MX,YouTube,Electoral Law,0,1,1
2018-12-31,Mexico,MX,YouTube,Privacy and Security,0,5,8
2018-12-31,Mexico,MX,YouTube,Reason Unspecified,0,3,12
2018-12-31,Moldova,MD,YouTube,Copyright,0,2,2
2018-12-31,Morocco,MA,YouTube,Copyright,0,1,1
2018-12-31,Nepal,NP,YouTube,Defamation,0,1,1
2018-12-31,Nepal,NP,YouTube,Privacy and Security,0,1,5
2018-12-31,Netherlands,NL,Blogger,Defamation,5,0,21
2018-12-31,Netherlands,NL,Google Images,Other,1,0,1
2018-12-31,Netherlands,NL,Google+,Privacy and Security,0,1,1
2018-12-31,Netherlands,NL,Web Search,Defamation,5,0,8
2018-12-31,Netherlands,NL,Web Search,Other,1,0,3
2018-12-31,Netherlands,NL,Web Search,Privacy and Security,2,7,14
2018-12-31,Netherlands,NL,YouTube,Privacy and Security,0,1,1
2018-12-31,Netherlands,NL,YouTube,Regulated Goods and Services,0,1,1
2018-12-31,New Zealand,NZ,Google Images,Adult Content,0,2,4
2018-12-31,New Zealand,NZ,Google+,Bullying/Harassment,1,0,1
2018-12-31,New Zealand,NZ,Web Search,Adult Content,0,2,12
2018-12-31,New Zealand,NZ,Web Search,Other,1,0,1
2018-12-31,Nigeria,NG,YouTube,Defamation,0,1,6
2018-12-31,Norway,NO,Web Search,Privacy and Security,0,10,75
2018-12-31,Oman,OM,Blogger,Obscenity/Nudity,0,1,1
2018-12-31,Pakistan,PK,Blogger,National Security,0,2,2
